name,price,url,warning_text,img_src
The Girl with All the Gifts,£49.47,http://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/9a/91/9a911066cb404976bcc25dbc8817432a.jpg
The Guernsey Literary and Potato Peel Pie Society,£49.53,http://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/98/e3/98e3925e5e6a66acf2cde918fc147205.jpg
The Guns of August,£14.54,http://books.toscrape.com/catalogue/the-guns-of-august_254/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/ca/23/ca23598be538026a7898232e8a1079d0.jpg
The Husband's Secret,£52.51,http://books.toscrape.com/catalogue/the-husbands-secret_256/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/95/27/9527e680e56bb3f8d9bf4e8882a3b723.jpg
The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),£47.80,http://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/f4/00/f4000d1f2348894ec00679674a5b5d4f.jpg
The Last Painting of Sara de Vos,£55.55,http://books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/1c/e4/1ce4c2573d65ebdc3c85d9a6592d57b1.jpg
"The Land of 10,000 Madonnas",£29.64,http://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/af/82/af82a0cccc29dd467330dab0325807c8.jpg
The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,£33.92,http://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/52/6e/526e9f360da288db64ca70c89cdbcaa9.jpg
The Infinities,£27.41,http://books.toscrape.com/catalogue/the-infinities_257/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c8/9e/c89ec72cf70f8d37e049223b90708a5a.jpg
Stiff: The Curious Lives of Human Cadavers,£36.74,http://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/00/01/0001685f344cae0e6921bc3f8256b54e.jpg
"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",£25.83,http://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/a5/50/a550edf8668b36d52d37080a804944ab.jpg
Shopaholic & Baby (Shopaholic #5),£46.45,http://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/75/b1/75b1b239670c929c4e17b9a67ebb6272.jpg
Soldier (Talon #3),£24.72,http://books.toscrape.com/catalogue/soldier-talon-3_222/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/79/15/7915bf4c3d1a2f7fd39c4edff580e91f.jpg
Something Blue (Darcy & Rachel #2),£54.62,http://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/29/26/2926c885f673e84d7fc46240b1f77eb2.jpg
Something Borrowed (Darcy & Rachel #1),£48.96,http://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/82/ed/82ed95c8c6c3ee6171fe3b55d766a9ec.jpg
Spilled Milk: Based on a True Story,£49.51,http://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/2e/a3/2ea30e892e0060412f854b31a4e72e47.jpg
The Art of Fielding,£22.10,http://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/8a/fe/8afee4ecfc952010bcb70f72e4728d16.jpg
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",£34.32,http://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/ce/50/ce507dd8849b38d2c3eebb0e691c1aab.jpg
The Autobiography of Malcolm X,£23.43,http://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/d7/4d/d74ddd5fd851eb01a201e7de7f4d5832.jpg
The Book of Basketball: The NBA According to The Sports Guy,£44.84,http://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/73/bb/73bbe0a70806f8a732b9a7a7a343c5ec.jpg
The Blind Side: Evolution of a Game,£53.71,http://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/a2/2a/a22a10fdc420dce290c7c85dde23f093.jpg
The Book Thief,£53.49,http://books.toscrape.com/catalogue/the-book-thief_233/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/54/0b/540bd6b063db9cc37fcfa7d9d8a97c7d.jpg
The Case for Christ (Cases for Christianity),£47.84,http://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/fc/42/fc42d56ac8d3ee46bfea880d0cf46a5e.jpg
The Cat in the Hat (Beginner Books B-1),£16.26,http://books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/3c/45/3c4578b3f58e5b4afea86f886b201fd8.jpg
The Catcher in the Rye,£24.55,http://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/b4/54/b4540e3eb2e980d0c2b45c5c4432f28b.jpg
The Complete Poems,£41.32,http://books.toscrape.com/catalogue/the-complete-poems_237/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/e5/cb/e5cb32b76ae2e45823f1d50446c9ae58.jpg
The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),£26.78,http://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/55/2d/552d55d44dcc0f27e98b3e7dc3959e1a.jpg
The Cuckoo's Calling (Cormoran Strike #1),£19.21,http://books.toscrape.com/catalogue/the-cuckoos-calling-cormoran-strike-1_239/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/72/ec/72ec24f082aba608ca37bc3aeaf57317.jpg
The Da Vinci Code (Robert Langdon #2),£22.96,http://books.toscrape.com/catalogue/the-da-vinci-code-robert-langdon-2_240/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/90/81/90810ccd85e7f49b9040246800a19b44.jpg
Scarlet (The Lunar Chronicles #2),£14.57,http://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/97/04/9704e3b9203e9b029134d0b86c17613b.jpg
Seven Brief Lessons on Physics,£30.60,http://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/ae/f9/aef933758e39ba5e4327b2152478bb1a.jpg
Seven Days in the Art World,£52.33,http://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/92/2f/922f6fcd3282a0da76cc14fc13ae2411.jpg
Packing for Mars: The Curious Science of Life in the Void,£56.68,http://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/f1/33/f13365561defe8ad6f80c26d2216633c.jpg
Persepolis: The Story of a Childhood (Persepolis #1-2),£39.13,http://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/9d/5f/9d5f4a231a2ee898ed76f603b3e40163.jpg
One for the Money (Stephanie Plum #1),£32.87,http://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/3f/7a/3f7a775ec9fe618e122e3d3b4f91dc22.jpg
Original Fake,£31.45,http://books.toscrape.com/catalogue/original-fake_203/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/39/99/3999845b6800427aad3d45041586a171.jpg
Outliers: The Story of Success,£14.16,http://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/7c/7f/7c7f3a48d03cdbdd87c07482711b72f9.jpg
Orange Is the New Black,£24.61,http://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c4/cf/c4cf1668dcb49c698e8cc2c6553b1237.jpg
Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),£43.63,http://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/1b/8b/1b8b733db667fc3a7bbca0d65fa078f1.jpg
Quiet: The Power of Introverts in a World That Can't Stop Talking,£43.55,http://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/15/fd/15fd39b56579a9038ad1233ceb91951d.jpg
Ready Player One,£19.07,http://books.toscrape.com/catalogue/ready-player-one_209/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/b9/af/b9afd75c09ff7bf82c9a158a34cb993d.jpg
Red: The True Story of Red Riding Hood,£28.54,http://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/9d/dd/9ddd21ce54bf11eb84bf6986decb9915.jpg
Reservations for Two,£11.10,http://books.toscrape.com/catalogue/reservations-for-two_211/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/7a/13/7a13d10c37d4b975145bfa493f69fbf0.jpg
Rework,£44.88,http://books.toscrape.com/catalogue/rework_212/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/12/23/12233a9d0bf8187a988c27c6a54b3d31.jpg
"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",£41.67,http://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/1c/41/1c41d9cb63d3627fc60a1f3ba42da963.jpg
Rogue Lawyer (Rogue Lawyer #1),£50.11,http://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/2d/d0/2dd096d0fa0af96560c16aeffea83d4a.jpg
Running with Scissors,£12.91,http://books.toscrape.com/catalogue/running-with-scissors_215/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/4c/e1/4ce1ed40df359e001020e1ea55674381.jpg
"Saga, Volume 3 (Saga (Collected Editions) #3)",£21.57,http://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/55/89/5589eb7a8127d04add1c4205186d91d4.jpg
Sarah's Key,£46.29,http://books.toscrape.com/catalogue/sarahs-key_217/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/36/94/3694ded38770738af6a6959636124331.jpg
Naked,£31.69,http://books.toscrape.com/catalogue/naked_197/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/80/2b/802b92421a7314b0a6afef8a9754cf5c.jpg
Neither Here nor There: Travels in Europe,£38.95,http://books.toscrape.com/catalogue/neither-here-nor-there-travels-in-europe_198/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c9/9a/c99a7a05537cd842eb4db83d537e3a4d.jpg
Night (The Night Trilogy #1),£13.51,http://books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/b2/45/b245b0b715de260634e66a05a024cc52.jpg
Notes from a Small Island (Notes From a Small Island #1),£40.17,http://books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/8f/40/8f40ba4f73d2c70e0ccc15d77dc3c220.jpg
Lady Renegades (Rebel Belle #3),£53.04,http://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/86/36/8636b9056ea6930c153cd1d5b4aed36a.jpg
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",£55.50,http://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c4/69/c469440eeffdd84ac3f4b09bd575c548.jpg
"Lean In: Women, Work, and the Will to Lead",£25.02,http://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c2/4f/c24fc1d77ec9dd6e0c863484041c482f.jpg
Legend (Legend #1),£43.69,http://books.toscrape.com/catalogue/legend-legend-1_184/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/57/8f/578f1512a0f0a9d3c2ab9543f7b4506f.jpg
Let's Pretend This Never Happened: A Mostly True Memoir,£45.11,http://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/f5/8a/f58a15a50b2d70a4a8fd4fa6485a7009.jpg
Letter to a Christian Nation,£22.20,http://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/88/21/8821ea9cd21326e41e095619b822a4a8.jpg
Life After Life,£26.13,http://books.toscrape.com/catalogue/life-after-life_187/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/60/4b/604b6a188b8ad3cfaeda67039399fcb6.jpg
Life Without a Recipe,£59.04,http://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/9e/4f/9e4fb935df3113056cc9bdee6cd09ea6.jpg
"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",£33.26,http://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/54/ca/54cac05a3026d35e713133a1fe49f6c8.jpg
Lila (Gilead #3),£12.47,http://books.toscrape.com/catalogue/lila-gilead-3_190/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/9b/37/9b37bcfb1a44dabbef36f5bf899df4b0.jpg
Lust & Wonder,£11.87,http://books.toscrape.com/catalogue/lust-wonder_191/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/25/1c/251ce4355601534338a646f2b63be93a.jpg
Manuscript Found in Accra,£34.98,http://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/d9/54/d9540861f39f0b181b3fb13d57025f0c.jpg
Me Talk Pretty One Day,£57.60,http://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/61/b2/61b220c2079a45a7975a397c8849e00e.jpg
Midnight Riot (Peter Grant/ Rivers of London - books #1),£55.46,http://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/cd/65/cd65e4ee648ae23f6cdafb41e4948d6e.jpg
"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",£57.83,http://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/60/cd/60cda3c756f14ef6625b979cfeb230ea.jpg
Morning Star (Red Rising #3),£29.40,http://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/53/4b/534bffd5988b0ddf6b587de76fa63d9a.jpg
Horrible Bear!,£37.52,http://books.toscrape.com/catalogue/horrible-bear_168/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/9f/9c/9f9c8afb3befd7ab2629c76983445766.jpg
House of Leaves,£54.89,http://books.toscrape.com/catalogue/house-of-leaves_169/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/20/c2/20c2ff61355569b4f84e2f847e37db25.jpg
"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",£43.70,http://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/f5/b7/f5b783f6cfdfe30895d912f9e337bb22.jpg
Golden (Heart of Dread #3),£42.21,http://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c2/8b/c28ba565e29fd6879ccf4738fbf06696.jpg
Gone Girl,£37.60,http://books.toscrape.com/catalogue/gone-girl_162/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/73/21/7321b201d1c51a1c3b777a72c4bc0ea9.jpg
Gratitude,£26.66,http://books.toscrape.com/catalogue/gratitude_163/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/56/73/5673fea5d08ad840ade774146ce07b28.jpg
"Grayson, Vol 3: Nemesis (Grayson #3)",£42.72,http://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/a9/10/a9105d5dbdc6a339c21d6635b3dc1697.jpg
Green Eggs and Ham (Beginner Books B-16),£10.79,http://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/38/91/38916e718a4a117d62cbb8e10c7443ff.jpg
Holidays on Ice,£51.07,http://books.toscrape.com/catalogue/holidays-on-ice_167/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/57/4c/574cbab555bb7d21e50b20267383e45d.jpg
Heir to the Sky,£44.07,http://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/36/39/36393f3294ab28afe4a2117fc987be75.jpg
I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,£28.88,http://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/69/07/69077c48327b2702f44adc035fcc1ce4.jpg
Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,£33.14,http://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/54/63/54630f76b730d2d00dc8d75921992af2.jpg
I've Got Your Number,£19.69,http://books.toscrape.com/catalogue/ive-got-your-number_173/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/3d/40/3d407a69fe55223fb4cfec577a9a8ee2.jpg
If I Run (If I Run #1),£49.97,http://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/54/17/54179d9af49616b1ef35a0bb23294b14.jpg
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",£28.85,http://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/b5/a2/b5a295c15ac586c6daa84e6e20f47b06.jpg
Into the Wild,£56.70,http://books.toscrape.com/catalogue/into-the-wild_177/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/de/c9/dec9168a8a3876b60feedb68aeb0225b.jpg
Inferno (Robert Langdon #4),£41.00,http://books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/ec/15/ec15a39e6f193636635f20a7354b08f6.jpg
It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,£42.38,http://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/27/f5/27f54466115767b767133ee034543cb5.jpg
Is Everyone Hanging Out Without Me? (And Other Concerns),£20.11,http://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/80/4f/804fbcee4a4afa6498badaa12709c049.jpg
Jurassic Park (Jurassic Park #1),£44.97,http://books.toscrape.com/catalogue/jurassic-park-jurassic-park-1_180/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/26/9e/269e8962f39f359559a46cae86576128.jpg
Cosmos,£36.17,http://books.toscrape.com/catalogue/cosmos_141/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/e9/6e/e96eeedd915f4af106df0977404a0b8f.jpg
Counting Thyme,£10.62,http://books.toscrape.com/catalogue/counting-thyme_142/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/1a/53/1a53aab1bf630cb7da16181d405987cc.jpg
Crazy Rich Asians (Crazy Rich Asians #1),£49.13,http://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/05/37/053789bf4a9b520bf76fc9eea14e780e.jpg
Darkfever (Fever #1),£56.02,http://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/f2/53/f253cb694eae2cc512e395f2d54eefd5.jpg
Dark Places,£23.90,http://books.toscrape.com/catalogue/dark-places_144/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/48/77/48772730eb8ab688bcded3c230049e60.jpg
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",£17.81,http://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/e5/2a/e52aa0bc6f8fcf894ffbe132b68f903e.jpg
Dead Wake: The Last Crossing of the Lusitania,£39.24,http://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/18/6b/186b3ff364117b6771a99d18b944e801.jpg
Disrupted: My Misadventure in the Start-Up Bubble,£15.28,http://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/b7/2e/b72ee05aebe1a2563e30582a35bb5372.jpg
Do Androids Dream of Electric Sheep? (Blade Runner #1),£51.48,http://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c7/a3/c7a3d04df9cbc857b149cd76d32e3030.jpg
Dracula,£52.62,http://books.toscrape.com/catalogue/dracula_150/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/16/0e/160e4bca2350f51d5ec2fe4a0f88543a.jpg
